Key,ID,location.lat,location.lon,name,building_type,arch_style,age,religion,image link,description,open_hours ,day_off,refined
way_165518958,"('way', 165518958)",10.7735865,106.7016144764372,Đền Sri Thendayuthapani,temple,hindu,1936,hinduism,https://redsvn.net/wp-content/uploads/2022/06/Den-Sri-Thenday-Yutthapani-01.jpg,"Đền Sri Thendayuthapani, hay còn gọi là ""chùa Ông"" hoặc Chùa Ấn Giáo, là một công trình kiến trúc Hindu giáo tiêu biểu mang đậm phong cách Dravidian (Nam Ấn Độ), tọa lạc tại số 66 đường Tôn Thất Thiệp, Quận 1, Thành phố Hồ Chí Minh. Ngôi đền là trung tâm tâm linh quan trọng của cộng đồng người Tamil nhập cư từ hơn một thế kỷ trước.
https://thanhnien.vn/den-co-145-nam-o-phuong-sai-gon-dau-an-thuong-nhan-an-cho-vay-tien-185250819121353883.htm",6:00 - 19:00,,
way_187949849,"('way', 187949849)",10.77228505,106.69555763933496,Đền Bà Mariamman,temple,hindu,1900,hinduism,https://tiimtravel.vn/uploads/files/2023/05/21/den-Mariamman.jpg,"Kiến trúc đền Mariamman đặc trưng bởi phong cách Ấn Độ Dravidian, nổi bật với các họa tiết trang trí sặc sỡ và tinh xảo. Ngôi đền có một tháp lối vào cao tầng gọi là gopuram, cao khoảng 12 mét và được trang trí bằng những bức chạm khắc tỉ mỉ, tạo nên vẻ ngoài đầy ấn tượng. 
https://vinpearl.com/vi/mariamman-ngoi-chua-an-do-linh-thieng-giua-long-sai-gon",7:00 - 19:00,,
way_187949838,"('way', 187949838)",10.77426565,106.69994960303441,Chùa Ông Subramaniam Swamy,temple,hindu,1850,hinduism,https://image.plo.vn/w1000/Uploaded/2025/vocgmvbg/2015_07_11/nhatho14_DYDG.jpg.webp,"Chùa Ông Subramaniam Swamy tại Thành phố Hồ Chí Minh là một ví dụ điển hình của kiến trúc đền thờ Nam Ấn Độ (Tamil). Ngôi đền nổi bật với các đặc điểm truyền thống Hindu giáo, được trang trí công phu bằng các tác phẩm điêu khắc và tượng thần đầy màu sắc.
https://vinwonders.com/vi/wonderpedia/news/chua-an-do-sai-gon/",24/7,,
way_802105071,"('way', 802105071)",10.7759106,106.69962141634929,Bảo tàng Thành phố Hồ Chí Minh,museum,"gothic, east_asia",,none,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz7YsuXApLVKmtH2gTWbnqmpJoucU776sj9r8tT5DoTcD2XhHMKK_b_A_-AyxR-P0K2eAagkhmx3kbowR63XUlpXZQNc0W2sEbAHxSvkbu4LPCvWM49hb7gzHRQbig0tmIly5Lu=w408-h544-k-no,"Bảo tàng Thành phố Hồ Chí Minh (trước đây gọi là Dinh Gia Long) nổi bật với kiến trúc Phục hưng cổ điển kết hợp hài hòa giữa ảnh hưởng phương Tây và phương Đông, do kiến trúc sư người Pháp Alfred Foulhoux thiết kế và hoàn thành vào năm 1885. 
https://www.baotanglichsutphcm.com.vn/gioi-thieu",8:00 - 17:00,,
,,10.770176756020266,106.70459695552047,Tòa nhà V.A.R,residential,modernism,1973,none,https://media.urbanistnetwork.com/urbanistvietnam/articleimages/2021/03/05/VAR/01b.jpg,"Tòa nhà VAR là một tòa nhà văn phòng nằm ở Quận 1, TP. Hồ Chí Minh, có kiến trúc hiện đại giữa thế kỷ 20, được hoàn thành vào năm 1973. Tòa nhà nổi bật với mặt tiền hai lớp ""linh hoạt"" do kiến trúc sư Lê Văn Lắm thiết kế, vừa giúp làm mát không gian vừa thể hiện tính sáng tạo và khả năng thích ứng với khí hậu địa phương. Ngoài ra, tòa nhà VAR hiện nay cũng có thể chỉ một tòa nhà văn phòng hiện đại khác, với 7 tầng nổi, 1 tầng hầm và các tiện ích như thang máy, hệ thống máy lạnh và phòng cháy chữa cháy. ",7:00 - 19:00,sunday,
way_802105041,"('way', 802105041)",10.77513495,106.6989279073037,Thư viện Khoa học Tổng hợp TPHCM,library,modernism,1968,none,https://lh3.googleusercontent.com/p/AF1QipOdxlzSdHTYopFpCfMESMp9ES6fB11VRRbAtnTp=w408-h306-k-no,"Thư viện Khoa học Tổng hợp TP.HCM là một ví dụ điển hình của kiến trúc Hiện đại miền Nam Việt Nam, nổi bật với sự kết hợp hài hòa giữa chủ nghĩa hiện đại và các yếu tố kiến trúc dân tộc bản địa. Công trình do các kiến trúc sư Nguyễn Hữu Thiện và Bùi Quang Hanh thiết kế, hoàn thành vào năm 1971.
https://mia.vn/cam-nang-du-lich/thu-vien-khoa-hoc-tong-hop-tphcm-19284",7:30 - 19:00,friday,
way_313404496,"('way', 313404496)",10.79004245,106.70141784863081,Trung tâm Phát thanh VOH,government,modernism,1969,none,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRynYzad7BgoIvcHWf_4AwCTmB_qj3CccHJWg&s,"Tòa nhà Trung tâm Phát thanh VOH (Đài Tiếng nói Nhân dân Thành phố Hồ Chí Minh) là một ví dụ nổi bật của kiến trúc hiện đại Việt Nam, được thiết kế bởi kiến trúc sư Lê Văn Lắm vào năm 1969. Công trình này được đánh giá cao vì sự cân bằng giữa hình thức và công năng, đặc biệt là khả năng thích ứng với khí hậu nhiệt đới Sài Gòn.
https://saigoneer.com/vn/vietnam-architecture/16609-%C4%91%C3%A0i-ph%C3%A1t-thanh-v-o-h,-c%C3%B4ng-tr%C3%ACnh-ki%E1%BA%BFn-tr%C3%BAc-g%E1%BA%A1ch-n%E1%BB%91i-l%E1%BB%8Bch-s%E1%BB%AD",7:30 - 17:00,saturday;sunday,
way_39598493,"('way', 39598493)",10.7770348,106.69548803180103,Dinh Thống nhất,government,modernism,1966,none,https://upload.wikimedia.org/wikipedia/commons/7/7d/20190923_Independence_Palace-10.jpg,"Dinh Thống Nhất (hay Dinh Độc Lập) là một kiệt tác kiến trúc của Kiến trúc sư Ngô Viết Thụ, nổi bật với sự kết hợp hài hòa giữa kiến trúc hiện đại và các yếu tố triết lý truyền thống phương Đông. Công trình được xây dựng trên khuôn viên rộng 12 hecta, hoàn thành vào năm 1967 và trở thành một biểu tượng lịch sử quan trọng của Việt Nam.
https://dinhdoclap.gov.vn/di-tich/kien-truc-dinh/",7:00 - 18:00,,
way_198047671,"('way', 198047671)",10.7911024,106.65333688126003,Bệnh viện Thống Nhất,hospital,modernism,1972,none,https://upload.wikimedia.org/wikipedia/commons/e/e0/B%E1%BB%87nh_vi%E1%BB%87n_Th%E1%BB%91ng_Nh%E1%BA%A5t.jpg,"Bệnh viện Thống Nhất, ban đầu là Bệnh viện Vì Dân, được thiết kế bởi Kiến trúc sư (KTS) Trần Đình Quyền và nổi bật với triết lý kiến trúc nhấn mạnh vào sự thông thoáng và công năng sử dụng hiệu quả cho môi trường y tế.","7:00 - 11:30
13:00 - 16:30",sunday,
way_127299413,"('way', 127299413)",10.80416395,106.6941426784243,Bệnh viện Nhân dân Gia Định,hospital,modernism,,none,https://lh3.googleusercontent.com/p/AF1QipOtZhHK4PKv3qy5FX5Q4N5GkeeZu1IZGzjBgRuN=s1360-w1360-h1020-rw,"Bệnh viện Nhân dân Gia Định là một công trình kiến trúc lịch sử với dấu ấn từ thời Pháp thuộc, đã được xây dựng và mở rộng qua nhiều giai đoạn để trở thành một bệnh viện đa khoa hiện đại, tuyến cuối của Thành phố Hồ Chí Minh.
https://bvndgiadinh.org.vn/?page_id=2710#:~:text=L%E1%BB%8Bch%20s%E1%BB%AD%20h%C3%ACnh%20th%C3%A0nh,HCM.","7:00 - 12:00
13:00 - 16:00",saturday;sunday,
way_455098939,"('way', 455098939)",10.754179749999999,106.6782670253124,Bệnh viện Chấn thương Chỉnh hình,hospital,modernism,,none,https://upload.wikimedia.org/wikipedia/commons/f/f4/Benh_vien_chan_thuong_Chinh_Hinh-ph%C6%B0%E1%BB%9Dng_1%2C_Qu%E1%BA%ADn_5%2C_TPHCM%2C_Vi%E1%BB%87t_Nam_-_panoramio.jpg,"Bệnh viện Chấn thương Chỉnh hình (BV CTCH) có kiến trúc đặc trưng của một cơ sở y tế đã tồn tại lâu đời và trải qua nhiều giai đoạn phát triển, với cơ sở vật chất hiện hữu đang xuống cấp và quá tải, dẫn đến nhu cầu cấp thiết xây mới và mở rộng cơ sở. ",6:00 - 15:45,,
way_1223405327,"('way', 1223405327)",10.8329481,106.691232,Phù Châu miếu (Miếu nổi),temple,vietnamese,1800,vietnamese_folk,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/M%E1%BA%B7t_ti%E1%BB%81n_Mi%E1%BA%BFu_N%E1%BB%95i.JPG/2560px-M%E1%BA%B7t_ti%E1%BB%81n_Mi%E1%BA%BFu_N%E1%BB%95i.JPG,"Phù Châu miếu, thường được gọi là Miếu Nổi, là một công trình kiến trúc tâm linh độc đáo nằm giữa sông Vàm Thuật, nổi bật với sự kết hợp hài hòa giữa phong cách kiến trúc Việt Nam và Trung Hoa. Điểm nhấn kiến trúc lớn nhất của miếu là số lượng rồng trang trí khổng lồ, ước tính lên đến gần 100 con rồng được chạm khắc tinh xảo.
https://www.xanhsm.com/news/phu-chau-mieu",8:00 - 18:00,,
way_366105826,"('way', 366105826)",10.77298155,106.71044255601993,Giáo xứ Thủ Thiêm,church,"modernism, french",,christian,https://iwater.vn/Image/Picture/Church/giao-xu-thu-thiem.jpg,"Giáo xứ Thủ Thiêm nổi bật với quần thể kiến trúc tôn giáo có tuổi đời gần hai thế kỷ, mang đậm phong cách kiến trúc Pháp kết hợp hài hòa với văn hóa Á Đông. Công trình này, cùng với Tu viện Hội Dòng Mến Thánh Giá Thủ Thiêm, đã được xếp hạng Di tích Kiến trúc Nghệ thuật cấp Thành phố.
https://mia.vn/cam-nang-du-lich/nha-tho-thu-thiem-sai-gon-19174","8:00 - 11:00
14:00 - 16:00",sunday,
way_140703181,"('way', 140703181)",10.7637813,106.6814719336958,THPT Chuyên Lê Hồng Phong,school,"indochine, romanesque, art_deco, east_asia",1925,none,https://cdn2.tuoitre.vn/471584752817336320/2023/6/20/truong-thpt-chuyen-le-hong-phong-1687254446423844517805.jpg?fbclid=IwY2xjawOQAHRleHRuA2FlbQIxMABicmlkETFWSGNjeHE0QnB5R2JLTml1c3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHsaoVZu5LVj6l54W7ZrnZR-sGqTwVwiXMIWypBqvAVSbXqiahIhTANXEt7gy_aem_Sas4PmRZsDH-HfMoyuT34w,"Trường THPT Chuyên Lê Hồng Phong (tiền thân là Collège Pétrus Trương Vĩnh Ký, thành lập năm 1927) nổi bật với quần thể kiến trúc cổ kính, là sự kết hợp hài hòa giữa phong cách kiến trúc cổ điển Pháp và kiến trúc Đông Dương. Công trình đã được công nhận là Di tích Kiến trúc Nghệ thuật cấp Thành phố.
https://plo.vn/truong-le-hong-phong-duoc-cong-nhan-di-tich-kien-truc-nghe-thuat-post364096.html",7:00 - 17:00,sunday,
way_469843391,"('way', 469843391)",10.77967575,106.69408257887494,THPT Lê Quý Đôn,school,"french, east_asia",1874,none,https://upload.wikimedia.org/wikipedia/commons/8/80/Instituto_Le_Quy_Don%2C_Ciudad_Ho_Chi_Minh%2C_Vietnam%2C_2013-08-14%2C_DD_01.JPG,"Trường THPT Lê Quý Đôn (tiền thân là Collège Chasseloup-Laubat, thành lập năm 1874) là ngôi trường trung học đầu tiên và lâu đời nhất tại Sài Gòn, nổi bật với kiến trúc Pháp cổ điển, được xây dựng theo hình chữ ""khẩu"" (口) đặc trưng. Công trình này đã được công nhận là Di tích Kiến trúc Nghệ thuật cấp Thành phố.
https://thpt-lequydon-hcm.edu.vn/info/SP1775/Truong-Trung-Hoc-Dau-Tien-O-Tphcm-Duoc-Xep-Hang-Di-Tich-Tp.html#:~:text=Ng%C3%B4i%20tr%C6%B0%E1%BB%9Dng%20c%C3%B3%20tu%E1%BB%95i%20%C4%91%E1%BB%9Di,Minh%20Khai%20sau%20146%20n%C4%83m.",7:00 - 17:00,sunday,
way_189165793,"('way', 189165793)",10.7789672,106.68724075670961,THPT Nguyễn Thị Minh Khai,school,french,1915,none,https://upload.wikimedia.org/wikipedia/commons/f/f5/Truong_Nguyen_thi_minh_khai_q3._hcm_-_panoramio.jpg,"Trường THPT Nguyễn Thị Minh Khai (thành lập năm 1913 với tên gọi đầu tiên là Collège des Jeunes Filles, sau này là trường Nữ trung học Gia Long) nổi bật với kiến trúc Gothic đầu thế kỷ XX. Đây là một trong những ngôi trường lâu đời nhất tại TP. Hồ Chí Minh và đã được công nhận là Di tích Kiến trúc Nghệ thuật cấp Thành phố.
https://jvs.vn/truong-thpt-nguyen-thi-minh-khai-di-tich-kien-truc-nghe-thuat-cap-tp-hcm/#:~:text=Tr%C6%B0%E1%BB%9Dng%20THPT%20Nguy%E1%BB%85n%20Th%E1%BB%8B%20Minh,B%E1%BB%8A%20GI%C3%81O%20D%E1%BB%A4C%2C%20V%C4%82N%20PH%C3%92NG",7:00 - 17:00,sunday,
way_505295904,"('way', 505295904)",10.7836076,106.73773554953907,THPT Chuyên Trần Đại Nghĩa,school,french,1960,none,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRgI-Tpsl7clagUgpEUZtTvxy6ealillxyzqQ&s,"Trường THPT Chuyên Trần Đại Nghĩa (tiền thân là Collège La San Taberd, thành lập năm 1874) nổi bật với kiến trúc Đông Dương giao hòa, kết hợp phong cách Pháp cổ điển và đặc trưng khí hậu địa phương. Đây là một trong những ngôi trường lâu đời và có kiến trúc đẹp nhất tại TP. Hồ Chí Minh, đã được công nhận là Di tích Kiến trúc Nghệ thuật cấp Thành phố. 
https://cafef.vn/co-mot-ngoi-truong-chuyen-gan-150-nam-tuoi-doi-kien-truc-co-kinh-day-lang-man-muon-vao-day-phai-hoc-cuc-gioi-20221102091939937.chn#:~:text=C%C3%B3%20m%E1%BB%99t%20ng%C3%B4i%20tr%C6%B0%E1%BB%9Dng%20chuy%C3%AAn,%C4%91%C3%A2y%20ph%E1%BA%A3i%20h%E1%BB%8Dc%20c%E1%BB%B1c%20gi%E1%BB%8Fi!",7:00 - 17:00,sunday,
way_186545015,"('way', 186545015)",10.78242595,106.69078227096341,THPT Marie Curie,school,french,1918,none,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSww0LvziMwBGzU3Ru1ZqCJRmqorYpAxf0hhVrZaEyJ5AikHm-iMajna8b69FfR0Lt9ZkSHgaYd6j9X-PWm5qyoMcw-bABMTaKwgWVylAVMbaQLl9MJKXNXLboANoqLIjFo9XGqXcw=s1360-w1360-h1020-rw,"Trường THPT Marie Curie (thành lập năm 1918 với tên gọi ban đầu là Lycée Marie Curie) nổi bật với kiến trúc Đông Dương giao hòa, kết hợp phong cách Pháp cổ điển và đặc trưng khí hậu bản địa. Công trình đã được công nhận là Di tích Lịch sử - Văn hóa và Danh lam thắng cảnh cấp Thành phố vào năm 2015.
https://vietnam.vnanet.vn/vietnamese/tin-tuc/co-kinh-truong-marie-curie-tp-ho-chi-minh-71278.html#:~:text=N%C3%A9t%20th%C6%B0%E1%BB%9Bt%20tha%20trong%20t%C3%A0,lu%C3%B4n%20cao%20h%C6%A1n%20n%C4%83m%20tr%C6%B0%E1%BB%9Bc.",7:00 - 17:00,sunday,
way_469844102,"('way', 469844102)",10.7763399,106.69295488134875,Cung Văn hóa Lao động TPHCM,cultural_center,french,1925,none,https://vienkyluc.vn/Userfiles/Upload/images/cung-van-hoa.jpg,"Cung Văn hóa Lao động TPHCM, tọa lạc tại 55B Nguyễn Thị Minh Khai, Quận 1, là một quần thể kiến trúc và không gian sinh hoạt văn hóa, thể dục thể thao dành cho người lao động.",06:00 - 21:30,,
,,10.775667980811878,106.68948531725087,Biệt thự Phương Nam (Quận 3),residential,french,1927,none,https://static.tuoitre.vn/tto/i/s626/2016/06/28/biet-thu-phuong-nam-jpg-1467098252.jpg,"Biệt thự Phương Nam (tọa lạc tại số 110-112 Võ Văn Tần, Phường 6, Quận 3) là một trong những biệt thự cổ lâu đời và có giá trị nhất tại TP. Hồ Chí Minh, nổi bật với phong cách kiến trúc Pháp cổ điển.
https://vietnamnet.vn/dieu-it-biet-ve-can-biet-thu-100-tuoi-35-trieu-usd-o-sai-gon-268518.html#:~:text=*%20bi%E1%BB%87t%20th%E1%BB%B1%20*%20L%C3%A2u%20%C4%91%C3%A0i.%20*,USD.%20*%20Ph%C3%A1p%20c%E1%BB%95%20*%20s%C3%A0i%20gon.",,,
node_4110081290,"('node', 4110081290)",10.7854641,106.6819971,Chùa Chantarangsay,pagoda,khmer,1953,khmer,https://cms.btgcp.gov.vn/upload-img/userfiles/images/image-20231031143320-3.jpeg,"Chùa Chantarangsay (còn gọi là chùa Candaransi hoặc chùa Khmer Quận 3) là một ngôi chùa Phật giáo Nam tông Khmer tại TP. Hồ Chí Minh. Chùa nổi bật với kiến trúc Khmer độc đáo, giàu màu sắc và các chi tiết chạm khắc tinh xảo, là trung tâm sinh hoạt tín ngưỡng và văn hóa của cộng đồng người Khmer tại thành phố.
https://www.xanhsm.com/news/chua-chantarangsay",7:00 - 21:00 ,,
,,10.784554827973517,106.64807013384946,chùa Pothiwong,pagoda,khmer,1960,khmer,https://images.baodantoc.vn/uploads/2022/Th%C3%A1ng%203/Ngay_12/Ngoc/ChuaKhmer-03.jpg,"Chùa Pothiwong (tên chính thức là Bodhivangsa Pathi Vong Wat) nằm tại địa chỉ 21/2 Bùi Thế Mỹ, phường 10, quận Tân Bình, TP. Hồ Chí Minh. Chùa là một trong những ngôi chùa Khmer thuộc hệ phái Phật giáo Nam tông tại thành phố, nổi bật với kiến trúc Khmer truyền thống được xây dựng theo hình thức đa tầng, thích ứng với diện tích nhỏ hẹp ở đô thị. 
https://www.tapchinghiencuuphathoc.vn/chua-pothiwong.html",04:30 - 22:00,,
way_465070593,"('way', 465070593)",10.7826372,106.69594642740458,Hồ Con Rùa,fountain,modernism,1969,none,https://cdn3.ivivu.com/2022/10/h%E1%BB%93-con-r%C3%B9a-ivivu-12.jpg,"Hồ Con Rùa, tên chính thức là Công trường Quốc tế, là một công trình kiến trúc hiện đại, được thiết kế bởi kiến trúc sư Nguyễn Kỳ vào giai đoạn 1965–1967. Công trình này nổi bật với thiết kế mang ý nghĩa phong thủy và hình ảnh cách điệu, từng là một biểu tượng quan trọng của Sài Gòn xưa.
https://greenfuture.tech/tin-tuc/ho-con-rua",24/7,,
way_189008790,"('way', 189008790)",10.757992699999999,106.68697389683783,Thánh đường Jamiul Islamiyah,mosque,islam,,muslim,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwSYn7T5WbW6JgQ2T7ixyz56KhQTD0ddWEvEYqxKQyNFv1ERGgfnNCLu-syy0PvpDfmwVKbpJkYbj6Hd6nBt4lcmGLt03AfmA3MDiLyirZWnCuUub-hakqlL5cg2BiE7jZi4MLpwQ=w408-h272-k-no,"Thánh đường Jamiul Islamiyah, tọa lạc tại 459 Trần Hưng Đạo, Quận 1, TP. Hồ Chí Minh, được xây dựng vào năm 1950. Đây là nơi thờ phụng của cộng đồng Hồi giáo, đặc biệt là những người Chăm Islam đến từ miền Nam Ấn Độ trong quá khứ.",4:15 - 19:45,,
node_11281119470,"('node', 11281119470)",10.7532405,106.6632902,Thánh đường Hồi giáo Chợ Lớn,mosque,islam,1932,muslim,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyCZtqL9QGI5Lr7GnynoNqUC0Mjg1uWdMcJGzyQBmombDRTNSr1l7-WvbLBTYIi_8DqxlfUfWB7WePi1vPeWlDsKlBDnz-PXG8yNfnKUR9g2vLOu5Vu0nZOKVEAOjXZTS6qrnfIk7kXEYQ=w408-h544-k-no,"Thánh đường Hồi giáo Chợ Lớn (Cholon Jamial Mosque), tọa lạc tại 639 Nguyễn Trãi, Phường 11, Quận 5, TP. Hồ Chí Minh, là một trong những thánh đường lâu đời trong khu vực Chợ Lớn. Công trình này nổi bật với kiến trúc mang dấu ấn đặc trưng của Ấn Độ, tạo nên một điểm nhấn văn hóa độc đáo giữa khu phố người Hoa.",4:15 - 19:45,,
way_802157397,"('way', 802157397)",10.769991350000002,106.70129494999999,Thánh đường Al Rahim,mosque,islam,1885,muslim,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEj181vLI5FGpc4aCpeWLLAlCDoNo-15SfQNDYIPo9_TCplIVh_VFwUzN8Mj8u3vAA_DcDD55yAMbGULDPf6BiBAV0Ct9JwivbtSB-DXGukodvnq1khzzNcnUP9WysWFyyMtjMOES7KkEQGw/s1600/Thanh+duong+Hoi+giao+NKKN+13.jpg,"Thánh đường Al Rahim, tọa lạc tại số 45 Nam Kỳ Khởi Nghĩa, Phường Nguyễn Thái Bình, Quận 1, TP. Hồ Chí Minh, là một trong những nơi thờ phụng Hồi giáo lâu đời nhất tại Việt Nam. Thánh đường này phục vụ chủ yếu cho cộng đồng người Hồi giáo gốc Malaysia và Indonesia. ",4:15 - 19:45,,
way_165491089,"('way', 165491089)",10.7762601,106.70427117619047,Thánh đường Al Musulman,mosque,islam,1935,muslim,"https://ik.imagekit.io/tvlk/blog/2023/05/go-and-share-thanh-duong-jamia-Al-musulman-1.jpg?tr=q-70,c-at_max,w-1000,h-600","Thánh đường Hồi giáo Jamia Al-Musulman (còn gọi là Saigon Central Mosque hoặc Đại Thánh đường Musulman), tọa lạc tại số 66 Đông Du, Phường Bến Nghé, Quận 1, TP. Hồ Chí Minh, là thánh đường Hồi giáo lớn nhất và là nơi hành lễ chính của cộng đồng Hồi giáo tại trung tâm thành phố.",4:15 - 19:45,,
node_1001114513,"('node', 1001114513)",10.7849957,106.7076753,Bảo tàng Địa chất TPHCM,museum,modernism,,none,https://redsvn.net/wp-content/uploads/2020/11/Bao-tang-Dia-chat-TPHCM-01.jpg,"Bảo tàng Địa chất TPHCM, tọa lạc tại số 2 Nguyễn Bỉnh Khiêm, Quận 1 (chung khuôn viên với Bảo tàng Lịch sử), nổi bật với kiến trúc Đông Dương, kết hợp phong cách Pháp cổ điển và các đặc điểm bản địa, tạo nên một không gian cổ kính, hài hòa và thoáng đãng. Tòa nhà ban đầu được xây dựng để phục vụ cho các nghiên cứu địa chất và khoáng sản.","8:00 - 12:00
13:00 - 16:30",,
,,10.754407339789866,106.65991497405459,Hội quán Ôn Lăng,assembly_hall,chinese,1787,chinese_folk,https://statics.vinpearl.com/hoi-quan-on-lang-1_1633622801.jpg,"Hội quán Ôn Lăng, còn gọi là Chùa Quan Âm, là một di tích kiến trúc nghệ thuật cấp Quốc gia, thể hiện sự giao thoa văn hóa độc đáo của cộng đồng người Hoa tại Chợ Lớn. 
https://vinpearl.com/vi/ghe-tham-hoi-quan-on-lang-kien-truc-trung-hoa-giua-long-sai-thanh",6:15 - 17:00,,
"node,5311759821","('node',5311759821)",10.7765973, 106.6836767,Trụ sở Thorako,residential,modernism,,none,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwRGiKe4nQJx9VLREzZUcGOhSOyYB2FMpxw4VLCYef8WkyhicAQu3QQYNJcmFWb-Ai2MMwODGZrFH6O3C0ZEr579JeExDiMBCydZrD6nBbeUYT-g5m6kkfmLcA6UXdMq9G6RqVH=w408-h510-k-no,"Trụ sở chính của mỹ phẩm Thorakao nằm tại địa chỉ 241 Bis Cách Mạng Tháng Tám, Phường 4, Quận 3, Thành phố Hồ Chí Minh. Tòa nhà này nổi bật với kiến trúc hiện đại mang phong cách của Sài Gòn thế kỷ 20.",8:00 - 17:00,,
"way,421970951","('way',421970951)",10.772730032561206,106.64585394578886,Làng nghề lồng đèn Phú Bình,marketplace,modernism,,vietnamese_folk,https://media.urbanistnetwork.com/urbanistvietnam/articleimages/2024/09/16/trungthu1h.webp,"Làng nghề lồng đèn Phú Bình tại Quận 11, TP.HCM, không có kiến trúc đặc trưng của một làng nghề truyền thống mà chủ yếu là các hộ gia đình tự sản xuất và trưng bày lồng đèn ngay tại nhà riêng trong một con hẻm nhỏ. Do đó, làng nghề này không có giờ mở cửa cố định mà tùy thuộc vào từng nhà dân. Thời điểm lý tưởng nhất để tham quan là vào dịp Trung thu, khi các ngôi nhà ngập tràn lồng đèn rực rỡ sắc màu.
https://en.nhandan.vn/phu-binh-villagers-strive-to-preserve-the-craft-of-lantern-making-post90118.html#:~:text=Despite%20facing%20challenges%20from%20COVID,frames%20after%20his%20working%20time.",,,
way_1233983136,"('way', 1233983136)",10.795437249999999,106.6737057,Đình Phú Nhuận,temple,vietnamese,1818,vietnamese_folk,https://media.urbanistnetwork.com/saigoneer/article-images/2023/04/12/Ky_Yen_Fesitval/k1b.jpg,"Đình Phú Nhuận, một Di tích Kiến trúc Nghệ thuật cấp Quốc gia, nổi tiếng với kiến trúc đình làng truyền thống Nam Bộ được bảo tồn qua nhiều lần trùng tu.",7:00 - 17:00,,
way_289041924,"('way', 289041924)",10.8020535,106.69695898327026,Lăng Tả Quân Lê Văn Duyệt,mausoleum,vietnamese,1848,vietnamese_folk,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx3IqZYE2CnkJ0c-alBxfQe_NwIXlpuBlZZq1SqtubgFQRlW7hpUbtUUKc_S3N3uHfKcRR59qxawMVHYktQlG0tILkC683k0H49dBwuLxQx5tJ_hRZsRWhxgDDHNkOD4cneKnvt=w408-h544-k-no,"Lăng Tả Quân Lê Văn Duyệt (còn gọi là Lăng Ông Bà Chiểu). Khu lăng mộ nổi bật với kiến trúc truyền thống cung đình triều Nguyễn, rộng lớn và trang trọng, là một trong những công trình kiến trúc cổ nhất và linh thiêng nhất tại Thành phố Hồ Chí Minh. ",7:00 - 17:00,,
way_802157427,"('way', 802157427)",10.7698707,106.69922421706391,Bảo tàng Mỹ thuật TPHCM,museum,baroque,1934,none,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwUS3j02YJfOcptuxtU-QGGb8LM_4nMy3OdnMfrbpwPCqYn7UfQbjFP9uTzJTkLuLbdAQ93P2O8i3qZLyJNFeYGnffhO7iglLGF3zUIrWL4lnB0rcpepugy8nd9Cr30AfqVEZ5icki1Pgcc=w421-h240-k-no,"Được xây dựng từ năm 1929 đến 1934, Bảo tàng Mỹ thuật Thành phố Hồ Chí Minh là một kiệt tác kiến trúc kết hợp hài hòa giữa phong cách Pháp thuộc địa, kiến trúc Á Đông và phong cách Art Deco phổ biến thời bấy giờ.
https://mia.vn/cam-nang-du-lich/bao-tang-my-thuat-thanh-pho-ho-chi-minh-12419",8:00 - 17:00,,
way_187895176,"('way', 187895176)",10.78149175,106.70283245524486,Bệnh viện Nhi Đồng 2,hospital,french,,none,https://prod-cdn.pharmacity.io/blog/XoebDlA2-benh-vien-nhi-dong-2-nhan-duoc-su-tin-tuong-cua-nguoi-dan-tinh-thanh-phia-nam.jpeg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAUYXZVMJMURHIYJSN%2F20240516%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20240516T072907Z&X-Amz-SignedHeaders=host&X-Amz-Expires=600&X-Amz-Signature=659195c4cb452a49d933c270ba219141f9d962562b45de9b2c787019c7bbfe0a,"Bệnh viện Nhi Đồng 2 là một công trình kiến trúc Pháp cổ điển có lịch sử hơn 150 năm và đã được công nhận là di tích kiến trúc nghệ thuật. 
https://baolamdong.vn/di-tich-kien-truc-nghe-thuat-benh-vien-nhi-dong-2-100349.html#:~:text=B%E1%BB%87nh%20vi%E1%BB%87n%20(BV)%20Nhi%20%C4%91%E1%BB%93ng%202%20%C4%91%C6%B0%E1%BB%A3c,ti%E1%BB%81n%20%C4%91%C6%B0%E1%BB%9Dng:%20L%C3%BD%20T%E1%BB%B1%20Tr%E1%BB%8Dng%2C%20Chu%20M%E1%BA%A1nh",24/7,,
